100642254,TRINITY_DN12577_c0_g1,0.0
100642257,TRINITY_DN9122_c1_g1,4e-37
100642258,TRINITY_DN12282_c0_g2,0.0
100642259,TRINITY_DN10793_c0_g1,2e-38
100642260,TRINITY_DN12407_c0_g1,0.0
100642261,TRINITY_DN3771_c0_g1,0.0
100642262,TRINITY_DN12096_c0_g1,0.0
100642263,TRINITY_DN12376_c0_g1,3e-179
100642264,TRINITY_DN12031_c1_g2,0.0
100642265,TRINITY_DN1214_c0_g1,7e-10
100642267,TRINITY_DN12948_c0_g1,0.0
100642269,TRINITY_DN28833_c0_g1,8e-49
100642270,TRINITY_DN13093_c0_g1,0.0
100642271,TRINITY_DN7376_c0_g1,0.0
100642272,TRINITY_DN8423_c0_g1,3e-150
100642273,TRINITY_DN11419_c0_g1,0.0
100642275,TRINITY_DN11485_c0_g1,6e-111
100642277,TRINITY_DN19871_c0_g1,0.0
100642278,TRINITY_DN10372_c0_g1,0.0
100642279,TRINITY_DN11388_c0_g1,4e-10
100642280,TRINITY_DN13734_c0_g1,0.0
100642281,TRINITY_DN12399_c0_g1,8e-17
100642282,TRINITY_DN6392_c0_g1,5e-60
100642283,TRINITY_DN2467_c0_g2,2e-132
100642284,TRINITY_DN11576_c0_g1,0.0
100642285,TRINITY_DN8832_c0_g1,2e-155
100642287,TRINITY_DN27875_c0_g1,2e-131
100642288,TRINITY_DN12192_c0_g1,0.0
100642289,TRINITY_DN19708_c0_g1,0.0
100642292,TRINITY_DN14306_c0_g1,0.0
100642293,TRINITY_DN36565_c0_g1,1e-151
100642294,TRINITY_DN5921_c0_g4,0.0
100642295,TRINITY_DN13746_c0_g1,0.0
100642296,TRINITY_DN103_c0_g1,4e-16
100642297,TRINITY_DN11064_c0_g1,2e-70
100642299,TRINITY_DN13709_c0_g3,0.0
100642300,TRINITY_DN12133_c0_g1,0.0
100642301,TRINITY_DN10206_c0_g1,0.0
100642302,TRINITY_DN10508_c0_g1,1e-33
100642303,TRINITY_DN12595_c0_g1,0.0
100642304,TRINITY_DN108_c0_g1,4e-126
100642305,TRINITY_DN1721_c0_g1,0.0
100642306,TRINITY_DN11359_c0_g1,0.0
100642307,TRINITY_DN12995_c0_g1,0.0
100642308,TRINITY_DN11266_c0_g1,0.0
100642309,TRINITY_DN19200_c0_g1,3e-122
100642312,TRINITY_DN6822_c0_g1,0.0
100642313,TRINITY_DN11841_c0_g1,0.0
100642315,TRINITY_DN11066_c0_g1,0.0
100642316,TRINITY_DN11035_c0_g1,0.0
100642318,TRINITY_DN13776_c0_g4,4e-161
100642319,TRINITY_DN12433_c0_g1,0.0
100642320,TRINITY_DN13951_c0_g1,0.0
100642321,TRINITY_DN13651_c0_g1,0.0
100642322,TRINITY_DN36474_c0_g1,6e-96
100642323,TRINITY_DN12378_c0_g1,0.0
100642329,TRINITY_DN5658_c0_g2,3e-144
100642330,TRINITY_DN4911_c0_g1,1e-175
100642332,TRINITY_DN23331_c0_g1,0.0
100642333,TRINITY_DN15486_c0_g1,3e-160
100642334,TRINITY_DN12677_c0_g1,4e-77
100642335,TRINITY_DN9898_c0_g2,0.0
100642336,TRINITY_DN12444_c0_g1,0.0
100642337,TRINITY_DN12240_c0_g1,0.0
100642338,TRINITY_DN25540_c0_g1,2e-92
100642339,TRINITY_DN11470_c0_g1,3e-158
100642340,TRINITY_DN10050_c0_g1,0.0
100642341,TRINITY_DN5555_c0_g1,3e-82
100642342,TRINITY_DN9794_c0_g1,0.0
100642345,TRINITY_DN1190_c0_g1,0.0
100642346,TRINITY_DN11817_c0_g1,5e-148
100642347,TRINITY_DN5401_c0_g2,6e-87
100642348,TRINITY_DN10708_c0_g1,7e-88
100642349,TRINITY_DN11581_c0_g1,0.0
100642350,TRINITY_DN15387_c0_g1,9e-132
100642351,TRINITY_DN14175_c1_g1,6e-59
100642353,TRINITY_DN7839_c0_g1,0.0
100642355,TRINITY_DN8933_c0_g1,2e-150
100642356,TRINITY_DN13865_c0_g1,0.0
100642357,TRINITY_DN11192_c0_g1,2e-115
100642358,TRINITY_DN5687_c0_g1,0.0
100642359,TRINITY_DN7643_c0_g1,4e-41
100642360,TRINITY_DN10464_c0_g1,0.0
100642361,TRINITY_DN7658_c0_g1,3e-154
100642362,TRINITY_DN10369_c0_g1,0.0
100642363,TRINITY_DN13113_c0_g1,0.0
100642364,TRINITY_DN5125_c0_g1,0.0
100642365,TRINITY_DN8128_c0_g1,0.0
100642366,TRINITY_DN10985_c0_g1,0.0
100642368,TRINITY_DN13737_c0_g1,3e-134
100642370,TRINITY_DN14233_c0_g2,2e-58
100642372,TRINITY_DN5760_c0_g1,0.0
100642375,TRINITY_DN5560_c0_g1,0.0
100642376,TRINITY_DN7423_c0_g1,2e-134
100642377,TRINITY_DN11737_c0_g1,0.0
100642379,TRINITY_DN10647_c0_g1,0.0
100642381,TRINITY_DN8460_c0_g1,0.0
100642383,TRINITY_DN25978_c0_g1,6e-116
100642384,TRINITY_DN4692_c0_g1,3e-153
100642385,TRINITY_DN2045_c0_g1,0.0
100642386,TRINITY_DN10808_c0_g1,0.0
100642387,TRINITY_DN13767_c6_g1,2e-18
100642388,TRINITY_DN12488_c0_g1,0.0
100642389,TRINITY_DN11705_c0_g1,2e-99
100642391,TRINITY_DN10654_c0_g2,0.0
100642392,TRINITY_DN8751_c0_g1,3e-50
100642393,TRINITY_DN12576_c0_g2,0.0
100642394,TRINITY_DN525_c0_g1,2e-61
100642395,TRINITY_DN5918_c0_g1,0.0
100642397,TRINITY_DN10033_c0_g1,0.0
100642398,TRINITY_DN11261_c0_g1,7e-180
100642399,TRINITY_DN24469_c0_g1,5e-20
100642401,TRINITY_DN3079_c0_g2,2e-62
100642402,TRINITY_DN13276_c0_g1,0.0
100642403,TRINITY_DN6466_c0_g1,0.0
100642405,TRINITY_DN8068_c0_g1,2e-130
100642406,TRINITY_DN6870_c0_g1,0.0
100642408,TRINITY_DN3064_c0_g1,8e-168
100642409,TRINITY_DN11032_c0_g1,5e-168
100642411,TRINITY_DN7274_c0_g2,0.0
100642412,TRINITY_DN12540_c0_g1,0.0
100642413,TRINITY_DN5050_c0_g1,0.0
100642414,TRINITY_DN11531_c0_g7,4e-60
100642415,TRINITY_DN9919_c0_g1,0.0
100642417,TRINITY_DN7170_c0_g1,2e-85
100642418,TRINITY_DN11504_c0_g1,0.0
100642419,TRINITY_DN4961_c0_g2,0.0
100642420,TRINITY_DN10508_c0_g1,1e-34
100642421,TRINITY_DN8544_c0_g1,0.0
100642422,TRINITY_DN13205_c0_g1,1e-163
100642423,TRINITY_DN11094_c0_g1,0.0
100642424,TRINITY_DN10554_c0_g1,2e-95
100642425,TRINITY_DN12455_c3_g1,0.0
100642426,TRINITY_DN10915_c0_g3,0.0
100642427,TRINITY_DN9946_c0_g1,1e-27
100642428,TRINITY_DN6162_c0_g1,0.0
100642429,TRINITY_DN12299_c0_g1,0.0
100642431,TRINITY_DN8177_c0_g1,2e-118
100642432,TRINITY_DN11256_c0_g1,0.0
100642433,TRINITY_DN9143_c0_g1,0.0
100642435,TRINITY_DN9380_c0_g1,0.0
100642436,TRINITY_DN3660_c0_g2,0.0
100642437,TRINITY_DN13780_c0_g1,0.0
100642438,TRINITY_DN23995_c0_g1,7e-14
100642439,TRINITY_DN7071_c0_g1,0.0
100642440,TRINITY_DN11906_c0_g1,0.0
100642441,TRINITY_DN23765_c0_g2,0.0
100642442,TRINITY_DN13248_c0_g1,0.0
100642443,TRINITY_DN14059_c0_g1,2e-24
100642444,TRINITY_DN8889_c0_g1,3e-112
100642446,TRINITY_DN7848_c0_g1,4e-57
100642447,TRINITY_DN28194_c0_g1,2e-70
100642448,TRINITY_DN13787_c0_g1,4e-89
100642449,TRINITY_DN14019_c2_g1,1e-141
100642450,TRINITY_DN8013_c0_g1,0.0
100642451,TRINITY_DN11657_c0_g1,6e-89
100642452,TRINITY_DN19895_c0_g1,2e-107
100642454,TRINITY_DN11794_c0_g2,5e-142
100642455,TRINITY_DN5957_c0_g1,9e-77
100642456,TRINITY_DN11919_c0_g2,0.0
100642457,TRINITY_DN11408_c1_g1,0.0
100642458,TRINITY_DN12987_c0_g1,0.0
100642459,TRINITY_DN10949_c1_g1,4e-97
100642460,TRINITY_DN9113_c1_g1,0.0
100642461,TRINITY_DN1328_c0_g1,1e-58
100642462,TRINITY_DN12715_c1_g2,1e-70
100642464,TRINITY_DN12842_c0_g1,4e-129
100642465,TRINITY_DN27284_c0_g1,0.0
100642467,TRINITY_DN11876_c3_g1,0.0
100642468,TRINITY_DN13101_c0_g1,0.0
100642470,TRINITY_DN8773_c0_g2,4e-134
100642472,TRINITY_DN13758_c0_g1,0.0
100642473,TRINITY_DN9821_c0_g1,0.0
100642474,TRINITY_DN36483_c0_g1,4e-155
100642475,TRINITY_DN11593_c0_g1,0.0
100642477,TRINITY_DN12453_c0_g1,0.0
100642478,TRINITY_DN1365_c0_g1,1e-107
100642479,TRINITY_DN13580_c0_g1,0.0
100642480,TRINITY_DN11885_c1_g1,3e-132
100642481,TRINITY_DN7085_c0_g1,0.0
100642482,TRINITY_DN14120_c2_g9,0.0
100642483,TRINITY_DN11904_c0_g1,0.0
100642484,TRINITY_DN8383_c0_g1,2e-80
100642486,TRINITY_DN13435_c0_g3,0.0
100642488,TRINITY_DN13665_c0_g1,4e-89
100642490,TRINITY_DN13249_c0_g2,0.0
100642491,TRINITY_DN15737_c0_g1,1e-22
100642492,TRINITY_DN9718_c0_g1,0.0
100642493,TRINITY_DN8499_c0_g2,0.0
100642494,TRINITY_DN12281_c1_g1,0.0
100642495,TRINITY_DN10449_c0_g1,0.0
100642496,TRINITY_DN8990_c0_g1,0.0
100642497,TRINITY_DN34033_c0_g1,8e-75
100642498,TRINITY_DN2073_c0_g1,0.0
100642499,TRINITY_DN34338_c0_g1,3e-96
100642500,TRINITY_DN13409_c0_g1,6e-29
100642504,TRINITY_DN13332_c0_g1,2e-75
100642505,TRINITY_DN12325_c0_g1,0.0
100642506,TRINITY_DN10176_c0_g1,2e-10
100642507,TRINITY_DN11812_c0_g1,0.0
100642508,TRINITY_DN11782_c0_g1,4e-156
100642510,TRINITY_DN12818_c0_g1,0.0
100642511,TRINITY_DN2440_c0_g1,4e-101
100642513,TRINITY_DN11295_c0_g1,6e-40
100642516,TRINITY_DN10993_c0_g1,4e-146
100642518,TRINITY_DN9857_c0_g1,0.0
100642519,TRINITY_DN12896_c0_g1,0.0
100642520,TRINITY_DN8684_c0_g1,3e-142
100642521,TRINITY_DN10411_c0_g1,3e-126
100642523,TRINITY_DN13055_c0_g1,4e-150
100642524,TRINITY_DN37541_c0_g1,5e-80
100642527,TRINITY_DN11656_c0_g1,0.0
100642529,TRINITY_DN10175_c0_g1,0.0
100642530,TRINITY_DN32717_c0_g1,0.0
100642531,TRINITY_DN12080_c1_g1,4e-50
100642532,TRINITY_DN27961_c0_g1,0.0
100642533,TRINITY_DN13342_c0_g1,0.0
100642534,TRINITY_DN9265_c0_g1,0.0
100642535,TRINITY_DN36030_c0_g1,1e-47
100642538,TRINITY_DN10522_c0_g1,1e-109
100642539,TRINITY_DN10610_c0_g1,7e-15
100642542,TRINITY_DN10586_c0_g1,0.0
100642544,TRINITY_DN36160_c0_g1,5e-64
100642546,TRINITY_DN11236_c0_g1,2e-36
100642549,TRINITY_DN32493_c0_g1,1e-29
100642550,TRINITY_DN7384_c0_g1,5e-137
100642551,TRINITY_DN10405_c0_g1,0.0
100642552,TRINITY_DN145_c0_g2,9e-143
100642553,TRINITY_DN13834_c0_g1,2e-118
100642554,TRINITY_DN13771_c0_g1,2e-46
100642555,TRINITY_DN14210_c0_g2,0.0
100642556,TRINITY_DN5737_c0_g1,0.0
100642557,TRINITY_DN11903_c0_g1,3e-72
100642558,TRINITY_DN58_c0_g1,0.0
100642559,TRINITY_DN13610_c0_g1,7e-176
100642560,TRINITY_DN13951_c0_g1,2e-60
100642561,TRINITY_DN27677_c0_g1,0.0
100642562,TRINITY_DN13421_c1_g2,1e-178
100642563,TRINITY_DN10323_c0_g1,2e-71
100642564,TRINITY_DN9517_c0_g2,2e-82
100642565,TRINITY_DN8275_c1_g2,0.0
100642566,TRINITY_DN13787_c0_g1,1e-62
100642567,TRINITY_DN417_c0_g1,3e-67
100642569,TRINITY_DN7464_c1_g1,5e-71
100642571,TRINITY_DN11772_c0_g1,0.0
100642572,TRINITY_DN15588_c0_g1,8e-72
100642573,TRINITY_DN32500_c0_g1,4e-55
100642574,TRINITY_DN9710_c0_g1,5e-26
100642575,TRINITY_DN13786_c0_g1,1e-44
100642576,TRINITY_DN3758_c0_g1,1e-177
100642577,TRINITY_DN5060_c0_g1,5e-51
100642579,TRINITY_DN13002_c0_g1,9e-80
100642580,TRINITY_DN13909_c0_g1,0.0
100642581,TRINITY_DN14201_c2_g1,0.0
100642584,TRINITY_DN8984_c0_g1,0.0
100642585,TRINITY_DN10952_c0_g1,0.0
100642586,TRINITY_DN13523_c0_g2,0.0
100642588,TRINITY_DN32813_c0_g1,3e-89
100642590,TRINITY_DN7010_c0_g2,1e-96
100642592,TRINITY_DN28449_c0_g1,5e-90
100642595,TRINITY_DN11542_c0_g1,0.0
100642596,TRINITY_DN12581_c0_g2,0.0
100642600,TRINITY_DN10158_c0_g1,0.0
100642601,TRINITY_DN918_c0_g1,0.0
100642602,TRINITY_DN7434_c0_g2,0.0
100642603,TRINITY_DN13255_c1_g2,3e-112
100642604,TRINITY_DN36908_c0_g1,1e-92
100642605,TRINITY_DN13665_c0_g1,2e-138
100642606,TRINITY_DN12436_c0_g1,0.0
100642607,TRINITY_DN14213_c0_g1,0.0
100642608,TRINITY_DN27339_c0_g1,8e-55
100642610,TRINITY_DN14156_c9_g9,0.0
100642611,TRINITY_DN13967_c6_g1,6e-150
100642612,TRINITY_DN8410_c0_g1,3e-71
100642613,TRINITY_DN730_c0_g2,0.0
100642616,TRINITY_DN9800_c0_g1,3e-40
100642618,TRINITY_DN12042_c0_g1,2e-163
100642619,TRINITY_DN32992_c0_g1,5e-69
100642620,TRINITY_DN8455_c1_g1,0.0
100642621,TRINITY_DN10391_c1_g1,0.0
100642622,TRINITY_DN12356_c0_g1,0.0
100642623,TRINITY_DN8829_c0_g1,0.0
100642624,TRINITY_DN12633_c0_g1,2e-87
100642625,TRINITY_DN23514_c0_g1,8e-88
100642626,TRINITY_DN2813_c0_g2,1e-142
100642627,TRINITY_DN13355_c0_g1,0.0
100642628,TRINITY_DN12464_c0_g2,0.0
100642629,TRINITY_DN10021_c0_g2,5e-172
100642630,TRINITY_DN9635_c0_g1,9e-91
100642632,TRINITY_DN12423_c0_g1,0.0
100642633,TRINITY_DN13113_c0_g1,0.0
100642634,TRINITY_DN12322_c0_g2,0.0
100642635,TRINITY_DN9095_c0_g1,0.0
100642636,TRINITY_DN12057_c0_g1,2e-139
100642637,TRINITY_DN13940_c1_g2,0.0
100642639,TRINITY_DN10417_c0_g1,0.0
100642640,TRINITY_DN13868_c0_g1,0.0
100642641,TRINITY_DN18730_c0_g1,7e-32
100642642,TRINITY_DN18684_c0_g1,8e-70
100642644,TRINITY_DN8731_c0_g1,7e-12
100642645,TRINITY_DN7083_c0_g1,2e-123
100642646,TRINITY_DN25042_c0_g1,2e-83
100642647,TRINITY_DN12315_c0_g3,0.0
100642648,TRINITY_DN8015_c0_g1,0.0
100642649,TRINITY_DN7580_c0_g2,3e-20
100642650,TRINITY_DN14078_c3_g1,0.0
100642651,TRINITY_DN11785_c0_g2,0.0
100642652,TRINITY_DN14002_c3_g1,0.0
100642653,TRINITY_DN13198_c0_g1,0.0
100642654,TRINITY_DN8970_c0_g1,0.0
100642655,TRINITY_DN6197_c0_g1,0.0
100642656,TRINITY_DN6922_c0_g1,3e-135
100642657,TRINITY_DN8738_c0_g2,3e-131
100642658,TRINITY_DN12451_c0_g1,3e-176
100642659,TRINITY_DN2380_c0_g1,2e-115
100642660,TRINITY_DN11202_c0_g1,0.0
100642661,TRINITY_DN9919_c0_g1,1e-145
100642663,TRINITY_DN12566_c0_g1,0.0
100642664,TRINITY_DN27460_c1_g1,0.0
100642665,TRINITY_DN12593_c0_g1,0.0
100642667,TRINITY_DN11782_c0_g1,2e-162
100642668,TRINITY_DN7855_c1_g1,0.0
100642669,TRINITY_DN12945_c0_g1,0.0
100642670,TRINITY_DN7965_c0_g1,6e-31
100642672,TRINITY_DN7158_c0_g1,2e-86
100642673,TRINITY_DN5595_c0_g1,0.0
100642675,TRINITY_DN24178_c0_g1,1e-09
100642676,TRINITY_DN12799_c0_g1,3e-11
100642677,TRINITY_DN11485_c0_g1,4e-146
100642679,TRINITY_DN8284_c0_g1,2e-59
100642680,TRINITY_DN13594_c3_g2,1e-105
100642681,TRINITY_DN6460_c0_g1,6e-170
100642682,TRINITY_DN3459_c0_g2,7e-11
100642683,TRINITY_DN13651_c0_g1,0.0
100642685,TRINITY_DN11085_c0_g1,0.0
100642686,TRINITY_DN14037_c0_g1,0.0
100642687,TRINITY_DN7573_c0_g1,3e-83
100642688,TRINITY_DN18631_c0_g1,7e-67
100642693,TRINITY_DN14140_c0_g1,0.0
100642695,TRINITY_DN13942_c1_g1,7e-87
100642696,TRINITY_DN13384_c1_g3,0.0
100642697,TRINITY_DN13923_c0_g2,0.0
100642698,TRINITY_DN12989_c0_g2,0.0
100642700,TRINITY_DN12774_c0_g1,4e-172
100642701,TRINITY_DN8255_c0_g1,2e-135
100642702,TRINITY_DN9451_c0_g1,6e-74
100642703,TRINITY_DN13165_c0_g1,5e-129
100642705,TRINITY_DN13848_c0_g1,5e-137
100642707,TRINITY_DN8062_c0_g1,1e-124
100642708,TRINITY_DN7736_c0_g1,3e-144
100642710,TRINITY_DN11068_c0_g1,0.0
100642711,TRINITY_DN6442_c0_g1,0.0
100642712,TRINITY_DN11386_c0_g1,0.0
100642713,TRINITY_DN5885_c0_g1,0.0
100642714,TRINITY_DN13062_c0_g1,0.0
100642715,TRINITY_DN4311_c0_g1,2e-29
100642716,TRINITY_DN10611_c0_g2,0.0
100642717,TRINITY_DN23008_c0_g1,1e-20
100642718,TRINITY_DN1149_c0_g1,1e-23
100642719,TRINITY_DN13426_c0_g1,0.0
100642720,TRINITY_DN184_c1_g1,1e-170
100642721,TRINITY_DN9729_c0_g1,1e-121
100642722,TRINITY_DN1538_c0_g1,0.0
100642724,TRINITY_DN8560_c0_g1,0.0
100642725,TRINITY_DN11470_c0_g1,3e-67
100642726,TRINITY_DN13442_c1_g2,0.0
100642727,TRINITY_DN10415_c0_g1,3e-153
100642728,TRINITY_DN14223_c0_g2,8e-41
100642729,TRINITY_DN9505_c0_g1,0.0
100642730,TRINITY_DN5797_c0_g1,0.0
100642731,TRINITY_DN12281_c0_g1,4e-105
100642733,TRINITY_DN1993_c0_g1,2e-90
100642734,TRINITY_DN6275_c0_g1,0.0
100642736,TRINITY_DN27909_c0_g1,0.0
100642737,TRINITY_DN19005_c0_g1,1e-82
100642739,TRINITY_DN13893_c0_g2,0.0
100642740,TRINITY_DN9235_c0_g1,0.0
100642741,TRINITY_DN11623_c0_g1,3e-64
100642742,TRINITY_DN12626_c0_g1,1e-73
100642743,TRINITY_DN13030_c0_g1,0.0
100642744,TRINITY_DN5607_c0_g1,0.0
100642745,TRINITY_DN67_c0_g1,9e-07
100642747,TRINITY_DN24827_c0_g1,2e-106
100642748,TRINITY_DN10504_c0_g1,1e-179
100642751,TRINITY_DN10292_c0_g1,3e-100
100642752,TRINITY_DN4964_c0_g1,3e-41
100642753,TRINITY_DN9850_c0_g1,1e-121
100642754,TRINITY_DN2770_c0_g2,1e-82
100642755,TRINITY_DN13188_c0_g1,0.0
100642757,TRINITY_DN7819_c0_g2,4e-149
100642759,TRINITY_DN2708_c0_g1,0.0
100642760,TRINITY_DN11885_c3_g1,5e-65
100642762,TRINITY_DN6421_c0_g1,0.0
100642763,TRINITY_DN13888_c0_g1,0.0
100642764,TRINITY_DN1449_c0_g2,1e-152
100642766,TRINITY_DN8790_c0_g1,4e-149
100642767,TRINITY_DN12571_c0_g2,6e-170
100642769,TRINITY_DN5688_c0_g1,0.0
100642771,TRINITY_DN12372_c0_g1,0.0
100642772,TRINITY_DN11320_c0_g1,0.0
100642774,TRINITY_DN13502_c0_g1,0.0
100642775,TRINITY_DN29655_c0_g1,5e-05
100642776,TRINITY_DN14665_c0_g1,2e-60
100642777,TRINITY_DN6801_c0_g1,0.0
100642778,TRINITY_DN20996_c0_g1,3e-27
100642780,TRINITY_DN9540_c0_g1,3e-156
100642781,TRINITY_DN7531_c0_g3,0.0
100642782,TRINITY_DN8496_c0_g1,0.0
100642785,TRINITY_DN9126_c0_g1,0.0
100642786,TRINITY_DN13560_c1_g1,0.0
100642788,TRINITY_DN13138_c0_g1,9e-85
100642789,TRINITY_DN13898_c0_g2,4e-120
100642791,TRINITY_DN28039_c0_g1,8e-110
100642792,TRINITY_DN12516_c0_g1,0.0
100642794,TRINITY_DN12256_c0_g1,1e-105
100642795,TRINITY_DN16519_c0_g1,8e-09
100642796,TRINITY_DN11485_c0_g1,0.0
100642797,TRINITY_DN18718_c0_g1,2e-21
100642798,TRINITY_DN23125_c0_g1,0.0
100642799,TRINITY_DN5322_c0_g1,3e-76
100642800,TRINITY_DN14241_c0_g2,4e-83
100642801,TRINITY_DN8651_c0_g1,2e-91
100642802,TRINITY_DN10314_c0_g1,0.0
100642803,TRINITY_DN3643_c0_g1,8e-172
100642804,TRINITY_DN13854_c0_g1,0.0
100642807,TRINITY_DN1327_c0_g2,3e-25
100642808,TRINITY_DN11039_c0_g1,2e-171
100642809,TRINITY_DN18603_c0_g1,0.0
100642810,TRINITY_DN10809_c0_g1,3e-176
100642811,TRINITY_DN11316_c0_g1,4e-17
100642814,TRINITY_DN11461_c0_g1,3e-100
100642816,TRINITY_DN13176_c0_g1,0.0
100642817,TRINITY_DN8587_c0_g2,0.0
100642818,TRINITY_DN12376_c0_g1,4e-58
100642820,TRINITY_DN8204_c0_g2,0.0
100642822,TRINITY_DN3893_c0_g1,6e-128
100642823,TRINITY_DN13897_c0_g1,0.0
100642825,TRINITY_DN13871_c0_g1,6e-111
100642826,TRINITY_DN11573_c1_g1,9e-109
100642827,TRINITY_DN9052_c0_g3,1e-114
100642828,TRINITY_DN7612_c0_g1,0.0
100642830,TRINITY_DN6094_c0_g4,7e-141
100642832,TRINITY_DN11867_c0_g1,0.0
100642833,TRINITY_DN10354_c0_g1,0.0
100642834,TRINITY_DN23737_c0_g1,2e-49
100642836,TRINITY_DN379_c0_g1,3e-82
100642837,TRINITY_DN11231_c0_g1,0.0
100642838,TRINITY_DN10226_c0_g1,0.0
100642839,TRINITY_DN38834_c0_g1,6e-67
100642840,TRINITY_DN23017_c0_g1,2e-55
100642841,TRINITY_DN28372_c0_g1,4e-180
100642842,TRINITY_DN9153_c1_g1,0.0
100642843,TRINITY_DN19915_c0_g1,3e-92
100642844,TRINITY_DN13533_c0_g1,0.0
100642845,TRINITY_DN13655_c3_g1,7e-135
100642846,TRINITY_DN34069_c0_g1,2e-71
100642847,TRINITY_DN21581_c0_g1,6e-70
100642848,TRINITY_DN5586_c0_g1,0.0
100642849,TRINITY_DN8017_c0_g2,4e-97
100642851,TRINITY_DN7342_c0_g1,0.0
100642852,TRINITY_DN11561_c0_g1,5e-13
100642853,TRINITY_DN9740_c0_g1,0.0
100642854,TRINITY_DN10559_c0_g1,2e-145
100642856,TRINITY_DN10224_c0_g1,1e-106
100642857,TRINITY_DN7809_c0_g1,0.0
100642858,TRINITY_DN14184_c2_g4,2e-140
100642859,TRINITY_DN10883_c0_g1,0.0
100642860,TRINITY_DN19668_c0_g1,4e-142
100642862,TRINITY_DN1387_c0_g1,1e-72
100642863,TRINITY_DN13944_c0_g1,0.0
100642864,TRINITY_DN12010_c0_g1,3e-22
