100650511,XM_012320251.1
100650388,XM_012320538.1
100650388,XM_012320493.1
100650265,XM_012309634.1
100650139,XM_003392872.2
100650023,XM_012308785.1
100650023,XM_012307672.1
100650023,XM_003392871.2
100650023,XM_012310530.1
100650023,XM_012316241.1
100650023,XM_012320313.1
100650023,XM_012320868.1
100648268,XM_012316587.1
105667089,XR_001099734.1
100646092,XM_003392923.2
100645974,XM_003392922.2
100645858,XM_003392921.2
100645738,XM_003392920.2
100645616,XM_012320160.1
100645512,XM_012320134.1
100645399,XM_003392917.2
100645277,XM_003392916.2
100645155,XM_003392915.2
100644951,XM_003392913.2
100644834,XM_003392912.2
100644834,XM_012319738.1
100644834,XM_012319789.1
100646647,XM_012320217.1
100644709,XM_012319282.1
100644709,XM_012319213.1
100644709,XM_012319151.1
100644709,XM_012319342.1
100644709,XM_003392911.2
100646400,XM_012319412.1
100644590,XM_012319595.1
100644590,XM_012319486.1
100644590,XM_012319539.1
100644472,XM_003392909.2
100644279,XM_012318963.1
100644159,XM_003392907.2
100644047,XM_003392906.2
100643838,XM_012318817.1
100643838,XM_012318849.1
100643838,XM_003392904.2
100643838,XM_003392905.2
100643719,XM_003392903.2
100643719,XM_012318496.1
100643599,XM_012318251.1
100643599,XM_012318300.1
100643599,XM_003392902.2
100643599,XM_012318165.1
100643599,XM_012318344.1
105666614,XM_012317620.1
105666622,XM_012317700.1
100643394,XM_012317898.1
100643394,XM_012317831.1
100643394,XM_012317950.1
100643394,XM_012317780.1
100643394,XM_012318075.1
100643394,XM_012318015.1
100643148,XM_012317480.1
100643148,XM_012317528.1
100643271,XM_003392899.2
105666565,XM_012317157.1
100646280,XM_012317258.1
100646280,XM_012317313.1
100648081,XM_012320230.1
100647954,XM_003393098.2
100649722,XM_003393110.2
100648195,XM_012320287.1
100648195,XM_012320273.1
100648195,XM_003393099.2
100648195,XM_012320280.1
100648195,XM_012320299.1
100650672,XM_003393117.2
100650798,XM_003393118.2
100650798,XM_012320252.1
100650914,XM_003393119.2
100650914,XR_001099740.1
100648310,XM_012320328.1
100648310,XM_012320329.1
100648310,XM_012320330.1
100648310,XM_012320307.1
100648310,XM_012320311.1
100648310,XM_012320316.1
100648310,XM_012320322.1
105665841,XM_012309390.1
100651029,XM_003393120.2
100651394,XM_003393123.2
100651150,XM_012320361.1
100651150,XM_012320368.1
100651273,XM_012320380.1
100651273,XM_003393122.2
100651273,XM_012320395.1
100651273,XM_012320388.1
100651273,XM_012320402.1
100651512,XM_003393124.2
100652102,XM_003393129.2
100651629,XM_003393125.2
100651864,XM_003393127.2
100651980,XM_003393128.2
100651744,XM_003393126.2
100652219,XM_012320457.1
100652219,XM_012320453.1
100652219,XM_012320464.1
100642191,XM_003393131.2
100642191,XM_012320480.1
100642552,XM_003393133.2
100642434,XM_012320495.1
100642314,XM_003393132.2
100642793,XM_012320509.1
100642674,XM_012320513.1
100642913,XM_003393137.2
105667131,XR_001099753.1
100642913,XM_003393136.2
100646767,XM_012320545.1
100646890,XM_003392929.2
100647008,XM_003392930.2
100647130,XM_003392931.2
100647130,XM_012320571.1
100647130,XM_012320575.1
100647130,XM_012320581.1
100647248,XM_012320587.1
100648542,XM_012320601.1
100648542,XM_003393102.2
100647365,XM_003392932.2
100647365,XM_012320619.1
100647487,XM_003392933.2
100648663,XM_003393103.2
100647714,XM_003392935.2
100647832,XM_012320675.1
100647832,XM_012320670.1
100647832,XM_003392936.2
105665844,XM_012309402.1
100647952,XM_003392937.2
100648155,XM_012320706.1
100648155,XM_003392939.2
100648269,XM_012320689.1
100648269,XM_003392940.2
100648386,XM_003392941.2
100648501,XM_012320733.1
100648501,XM_012320744.1
100648501,XM_003392942.2
100648501,XM_012320740.1
100648501,XM_012320750.1
100648734,XM_003392944.2
100648848,XM_003392945.2
100648964,XM_003392946.2
100648618,XM_003392943.2
100649162,XM_003392947.2
100649283,XM_012320823.1
100649283,XM_012320828.1
100649283,XM_012320795.1
100649283,XM_012320815.1
100649283,XM_012320804.1
100649609,XM_003392951.2
100649485,XM_012320846.1
100649485,XM_003392950.2
100649721,XM_012320909.1
100649721,XM_012320904.1
100649721,XM_012320887.1
100649721,XM_012320891.1
100649721,XM_012320901.1
100649721,XM_012320876.1
100649721,XM_003392952.2
100649721,XM_012320898.1
100649721,XM_012320894.1
100649721,XM_012320914.1
100651310,XM_012320869.1
105667166,XM_012320927.1
105665635,XM_012320919.1
100648777,XM_012320937.1
100649912,XM_003392954.2
100649912,XM_012320943.1
100649912,XM_012320954.1
100651065,XM_003392963.2
100651549,XM_003392966.2
100650389,XM_012320963.1
100651668,XM_003392967.2
100650512,XM_003392958.2
100650140,XM_012321067.1
100651430,XM_012321060.1
100650630,XM_012321052.1
100650630,XM_012321047.1
100650630,XM_003392960.2
100650630,XM_003392959.2
100650630,XM_012321039.1
100651186,XM_012321023.1
100651186,XM_012321016.1
100650266,XM_012320999.1
100650266,XM_012321004.1
100650266,XM_003392957.2
100650266,XM_012321010.1
100650024,XM_003392955.2
100650833,XM_003392961.2
100650948,XM_003392962.2
100651787,XM_012321120.1
100651787,XM_003392968.2
100651787,XM_012321106.1
100651787,XM_012321117.1
100651787,XM_012321124.1
100651787,XM_012321132.1
100651909,XM_003392969.2
100652028,XM_012321152.1
100652028,XM_012321148.1
100652149,XM_012321142.1
100652268,XM_012321158.1
100652268,XM_012321170.1
100652268,XM_003392971.2
105665845,XM_012309408.1
100642235,XM_012321181.1
100642358,XM_003392972.2
100642358,XM_012321191.1
100642595,XM_012321201.1
100642595,XM_012321204.1
100642595,XM_012321215.1
100642478,XM_012321234.1
100642478,XM_012321227.1
100642595,XM_003392974.2
100642716,XM_012321238.1
100642832,XM_012321284.1
100642832,XM_012321286.1
100642832,XM_012321294.1
100642832,XM_012321302.1
100642832,XM_012321310.1
100642832,XM_012321318.1
100642832,XM_012321307.1
100642949,XM_012321271.1
100642949,XM_003392977.2
100643068,XM_003392978.2
100643311,XM_003392980.2
100643187,XM_012321249.1
100643187,XM_012321243.1
100643679,XM_003392983.2
100643557,XM_003392982.2
100643557,XM_012321331.1
100643557,XM_012321342.1
100643434,XM_012307684.1
100643434,XM_012307681.1
105665846,XM_012309417.1
100643874,XM_003392984.2
100643999,XM_012321378.1
105667209,XM_012321369.1
100644115,XM_003392985.2
100644237,XM_003392986.2
100644387,XM_012307704.1
100644629,XM_012307715.1
100644629,XM_003392988.2
100644508,XM_003392987.2
100644747,XM_012307749.1
100644747,XM_012307755.1
100644992,XM_012307739.1
100644872,XM_012307735.1
100644872,XM_003392990.2
100645111,XM_003392992.2
100645231,XM_012307900.1
100645231,XM_012307904.1
100645231,XM_012307898.1
100645231,XM_012307922.1
100645231,XM_012307914.1
100645231,XM_012307813.1
100645231,XM_012307893.1
100645231,XM_012307830.1
100645231,XM_012307824.1
100645231,XM_012307819.1
100645231,XM_012307810.1
100645231,XM_003392993.2
100645231,XM_012307836.1
100645231,XM_012307857.1
100645231,XM_012307853.1
100645231,XM_012307840.1
100645231,XM_012307847.1
100645231,XM_012307798.1
100645231,XM_012307804.1
100645231,XM_012307927.1
100645231,XM_012307880.1
100645231,XM_012307885.1
100645231,XM_012307862.1
100645231,XM_012307870.1
100645359,XM_012307772.1
100645477,XM_003392996.2
100645477,XM_012307791.1
100645477,XM_003392997.2
100645359,XM_003392994.2
100645933,XM_003392999.2
100645818,XM_012307941.1
100645818,XM_012307948.1
100646133,XM_003393000.2
100646250,XM_012307970.1
100646250,XM_012307964.1
100646250,XM_012307977.1
100646250,XM_012307985.1
100646454,XM_003393003.2
100646695,XM_003393005.2
100646891,XM_003393007.2
100646574,XR_001098642.1
100646574,XM_012308002.1
100647009,XM_012308106.1
100647131,XM_012308092.1
100647131,XM_012308082.1
100647131,XM_012308099.1
100647131,XM_012308064.1
100647131,XM_012308074.1
105665677,XM_012308049.1
100647249,XM_003393010.2
100647685,XM_012308031.1
100647685,XM_012308019.1
100647685,XM_012308025.1
100647366,XM_012308119.1
100647366,XM_012308125.1
100647366,XM_003393011.2
100647488,XM_003393013.2
100647488,XM_012308143.1
100647488,XM_003393012.2
100648891,XM_012308151.1
100648194,XM_003393016.2
100648080,XM_012308171.1
100648080,XM_012308179.1
100648080,XM_012308186.1
100648080,XM_012308202.1
100648080,XM_012308166.1
100648080,XM_012308192.1
100648080,XM_012308196.1
100647953,XM_003393014.2
100648309,XM_003393017.2
105665687,XR_001098685.1
100648422,XM_003393018.2
100648541,XM_003393019.2
100648890,XM_003393022.2
100648776,XM_003393021.2
100648662,XM_003393020.2
100648662,XM_012308253.1
100649013,XM_012308297.1
100649013,XM_012308329.1
100649013,XM_012308272.1
100649013,XM_012308313.1
100649013,XM_012308280.1
100649013,XM_012308318.1
100649013,XM_012308264.1
100649013,XM_012308308.1
100649013,XM_012308322.1
100649013,XM_012308288.1
100649012,XM_012308353.1
100649012,XM_012308339.1
100649012,XM_012308352.1
100649012,XM_012308351.1
100649012,XM_003393023.2
100649245,XM_012308363.1
100649199,XM_003393025.2
100649435,XM_003393027.2
100649560,XM_003393028.2
100649680,XM_003393029.2
100649318,XM_012308414.1
100649318,XM_012308442.1
100649318,XM_012308420.1
100649318,XM_012308454.1
100649318,XM_012308433.1
100649318,XM_012308447.1
100649318,XM_012308460.1
100649318,XM_012308452.1
100649318,XM_012308408.1
100649318,XM_012308427.1
100649794,XM_012308466.1
100649794,XM_012308481.1
100649794,XM_012308471.1
100649794,XM_003393032.2
100649794,XM_003393030.2
100650141,XM_003393034.2
100650141,XM_012308580.1
100650267,XM_012308563.1
100650267,XM_003393035.2
100650267,XM_003393036.2
100650267,XM_012308560.1
100650589,XM_003393038.2
100650470,XM_012308518.1
100650470,XR_001098700.1
100650470,XM_012308502.1
100650470,XM_012308509.1
100650470,XM_012308525.1
100650470,XM_012308533.1
100650712,XM_003393039.2
100650913,XM_003393041.2
100651028,XM_003393042.2
100651149,XM_012309433.1
100651272,XM_003393045.2
100651272,XM_012308616.1
100651272,XM_003393044.2
100651272,XM_012308623.1
100651475,XM_012308603.1
100651945,XM_003393049.2
100651592,XM_012308652.1
100651592,XM_012308673.1
100651592,XM_012308664.1
100651592,XM_012308659.1
100651592,XM_012308670.1
100651710,XM_012308643.1
100652068,XM_003393050.2
100651828,XM_012308682.1
100649365,XM_012308698.1
100642479,XM_012308770.1
100642479,XM_012308757.1
100642479,XM_012308764.1
100642479,XM_012308749.1
100642792,XM_003393058.2
100642596,XM_012308732.1
100642596,XM_003393056.2
100642912,XM_012308718.1
100642912,XM_012308710.1
100643107,XM_003393063.2
100643107,XM_012308789.1
100643107,XM_003393062.2
100643107,XM_012308798.1
100643107,XM_012308795.1
100643107,XM_012308812.1
100643107,XM_012308803.1
100643515,XM_012308828.1
100643515,XM_003393065.2
100643515,XM_012308833.1
100643395,XR_001098728.1
100643395,XM_012308847.1
100643639,XM_003393066.2
100643875,XM_003393067.2
100649610,XM_012309443.1
100644116,XM_012308893.1
105665767,XM_012308885.1
100644000,XM_012308911.1
100644000,XR_001098740.1
100644000,XM_012308916.1
100644000,XM_003393068.2
100644000,XM_012308905.1
100644238,XM_012308928.1
100644591,XM_012308949.1
100644591,XM_012308943.1
100644591,XM_012308936.1
100644473,XM_003393071.2
100644473,XM_012308965.1
100644473,XM_012308955.1
100644473,XM_012308960.1
100644355,XM_012308978.1
100644792,XM_012308987.1
100644792,XM_003393073.2
100644792,XM_012308992.1
100644792,XM_012309003.1
100644792,XM_012309008.1
100644915,XM_012309042.1
100645039,XM_012309026.1
100645039,XM_012309033.1
100645039,XM_003393075.2
100645156,XM_012309014.1
100645278,XM_003393076.2
100649835,XM_003393111.2
105665780,XR_001098757.1
100649952,XM_012309086.1
100649952,XM_012309094.1
100645617,XM_003393079.2
100645617,XM_003393080.2
100645617,XM_012309068.1
105665794,XM_012309103.1
105665794,XM_012309109.1
100645513,XM_012309457.1
105665798,XM_012309117.1
100645400,XM_012309125.1
105665806,XM_012309132.1
100645819,XM_003393081.2
100645934,XM_003393082.2
105665813,XR_001098768.1
100650066,XM_012309167.1
105665812,XR_001098766.1
100646051,XM_012309150.1
100646167,XM_012309188.1
100646281,XM_012309466.1
100646401,XM_003393086.2
100646528,XM_012309203.1
100646648,XM_012309222.1
100646648,XM_003393088.2
100646768,XM_012309264.1
100646768,XM_012309251.1
100646768,XM_012309243.1
100646768,XM_003393090.2
100646768,XM_012309259.1
100646972,XM_012309272.1
100647209,XM_003393093.2
100650310,XM_012309319.1
100650310,XM_012309312.1
100650310,XM_012309325.1
105665823,XM_012309300.1
100647089,XM_003393092.2
100647089,XM_012309289.1
100650428,XM_012309478.1
100647406,XM_012309340.1
100647528,XM_003393094.2
100647833,XM_012309349.1
100647715,XM_012309365.1
100647833,XM_012309358.1
100647833,XM_003393097.2
100650550,XM_003393116.2
100647603,XR_001098783.1
100647716,XM_012309526.1
100647716,XM_012309539.1
100647716,XM_012309544.1
100647716,XM_012309533.1
100650992,XM_012309496.1
100650992,XM_012309516.1
100650992,XR_001098784.1
100650992,XM_012309511.1
100650992,XM_012309503.1
100647834,XM_012309552.1
100646769,XM_012310802.1
100652150,XM_003393208.2
100645788,XM_003393159.2
100645788,XM_012309585.1
100643149,XM_003393218.2
100643108,XM_003393138.2
100644429,XM_003393147.1
100649561,XM_012309608.1
100649561,XM_003393188.2
100650067,XM_003393193.2
100650188,XM_003393194.2
100649561,XM_012309618.1
100649681,XM_012309643.1
105665969,XM_012310809.1
100650311,XM_003393195.2
100650429,XM_012309673.1
100650673,XM_012309662.1
100650551,XM_003393197.2
100647955,XM_012309648.1
100650799,XM_012309718.1
100650799,XM_012309695.1
100650799,XM_012309702.1
100650799,XM_012309710.1
100650799,XM_003393199.2
100650799,XM_003393198.2
100651114,XM_012309747.1
100651114,XM_003393200.2
100651236,XM_003393201.2
100651236,XM_012309763.1
100651236,XM_012309768.1
100651357,XM_003393202.2
100651630,XM_012309789.1
100651630,XM_003393203.2
100648082,XM_012309885.1
100648082,XM_012309878.1
100648082,XM_012309871.1
100648082,XM_012309865.1
100651865,XM_003393207.2
100651865,XM_003393206.2
100651865,XM_012309837.1
100651865,XM_012309820.1
100651865,XM_012309828.1
100651865,XM_012309813.1
100651865,XM_003393205.2
100651745,XM_012309805.1
100651745,XM_003393204.2
100648196,XM_012309895.1
100642192,XM_012309902.1
100642315,XM_003393211.2
100642435,XM_003393212.2
100642553,XM_012309965.1
100642553,XM_012309950.1
100642553,XM_012309958.1
100642553,XM_012309972.1
100642553,XM_003393213.2
100648311,XM_012309929.1
100648311,XM_012309938.1
100648311,XM_012309934.1
100648311,XR_001098821.1
100642675,XM_003393214.2
100642675,XM_012309992.1
100642794,XM_012310021.1
100642794,XM_012310014.1
100642794,XM_003393215.2
100648424,XM_003393179.2
100643029,XM_012310025.1
100642914,XM_012310052.1
100642914,XM_012310048.1
100642914,XM_003393216.2
100643272,XM_003393219.2
100643396,XM_012310087.1
100643640,XM_012310074.1
100643640,XM_012310067.1
100643640,XM_012310082.1
105665906,XM_012310095.1
100643753,XM_003393223.2
100643876,XM_003393224.2
100644001,XM_003393225.2
100648664,XM_012310110.1
100648849,XM_003393182.2
100648849,XM_012310161.1
100643230,XM_012310131.1
100643230,XM_012310141.1
100643230,XM_012310150.1
100643230,XM_012310136.1
100643473,XM_003393141.2
100643600,XM_012310185.1
100643600,XM_012310190.1
100643720,XM_003393142.2
100643720,XM_012310200.1
100643839,XM_003393143.2
105665919,XM_012310248.1
100643962,XM_012310223.1
100643962,XM_012310233.1
100643962,XM_012310213.1
100643962,XR_001098863.1
100643962,XM_012310238.1
100644085,XM_012310256.1
100644201,XM_003393145.2
100644201,XM_012310273.1
100644319,XM_003393146.2
100644547,XM_012310310.1
100644547,XM_012310304.1
100644547,XM_012310300.1
100644547,XM_012310321.1
100644547,XM_012310328.1
100644547,XM_003393148.2
100644547,XM_012310315.1
100644670,XM_003393149.2
100644670,XM_012310342.1
100644670,XM_003393150.2
100644670,XM_012310356.1
100644873,XM_003393151.2
100644873,XM_012310386.1
100644873,XM_012310365.1
100644873,XM_012310377.1
100644993,XM_012310431.1
100644993,XM_012310423.1
100644993,XM_012310416.1
100644993,XM_012310439.1
100644993,XM_012310402.1
100644993,XM_003393152.2
100644993,XM_012310408.1
100645112,XM_012310450.1
100645112,XM_003393153.2
100645360,XM_012310485.1
100645360,XM_003393155.2
100645360,XM_012310491.1
100645360,XM_003393156.2
100645360,XM_012310472.1
100645232,XM_012310455.1
105665938,XM_012310524.1
105665935,XM_012310515.1
100648965,XM_012310500.1
100648965,XM_012310505.1
100645551,XM_012310540.1
100645551,XM_012310549.1
100645551,XM_012310531.1
100645551,XM_012310534.1
100645667,XM_012310567.1
100645667,XM_003393158.2
100645902,XM_003393160.2
100649079,XM_012310601.1
100649079,XM_012310595.1
100649079,XM_012310589.1
100649079,XM_012310655.1
100649079,XM_012310649.1
100649079,XM_012310635.1
100649079,XM_012310647.1
100649079,XM_012310620.1
100649079,XM_012310639.1
100649079,XM_012310629.1
100649079,XM_012310581.1
100649079,XM_012310607.1
100649079,XM_012310616.1
100649200,XM_012310578.1
100646093,XM_012310665.1
100646215,XM_003393162.2
100646331,XM_012310679.1
100646575,XM_003393165.2
105665953,XM_012310697.1
100646455,XM_012310702.1
100646892,XM_003393167.2
100649319,XM_003393186.2
100649436,XM_012310728.1
100649436,XM_012310723.1
100647010,XM_003393168.2
100647132,XM_012310743.1
100647250,XM_003393169.2
100647250,XM_012310755.1
105665973,XM_012310817.1
100647489,XM_012310766.1
100647489,XM_012310780.1
100647489,XM_012310772.1
100647489,XM_012310796.1
100647489,XM_012310793.1
100647489,XM_012310762.1
100647489,XM_012310787.1
100643721,XR_131805.1
100643721,XR_001098904.1
100643517,XM_003393298.2
100649986,XM_012312144.1
100650107,XM_012310836.1
100644474,XR_001098906.1
100644474,XM_012310847.1
100644474,XM_012310868.1
100644474,XM_012310859.1
100644474,XM_012310852.1
105665984,XR_001098910.1
100645618,XM_012310890.1
100646852,XM_003393248.2
100646852,XM_012310883.1
100647923,XM_012310904.1
100649126,XM_012310936.1
100649126,XM_003393267.2
100650471,XM_012310919.1
100651311,XM_003393281.2
100642236,XM_003393289.2
100642236,XM_003393288.2
100642236,XM_012310949.1
100642676,XM_012310961.1
100642915,XM_003393293.2
100643150,XM_003393295.2
100642795,XM_003393292.2
100652029,XM_003393286.2
100652029,XM_012311003.1
105665991,XM_012311012.1
100643273,XM_003393296.2
100643273,XM_012311036.1
105665993,XM_012311023.1
105666091,XM_012312160.1
100643794,XM_012311073.1
105665998,XR_001098934.1
100643794,XM_012311047.1
100643794,XM_012311080.1
100643794,XM_012311042.1
100643794,XM_012311063.1
100643794,XM_012311055.1
100643794,XM_012311052.1
105665999,XM_012311102.1
100643921,XM_012311112.1
100643921,XM_012311117.1
100644048,XM_003393301.2
100644280,XM_012311133.1
100644280,XM_003393303.2
100644388,XM_012311221.1
100644388,XM_012311210.1
100644388,XM_003393304.2
100644160,XM_012311200.1
100644160,XM_003393302.2
100644509,XM_003393305.2
100650713,XM_012311180.1
105666007,XM_012311172.1
100644630,XM_003393307.2
100644630,XM_012311154.1
100644630,XM_012311149.1
100644630,XM_012311160.1
100644630,XM_003393306.2
105666094,XM_012312187.1
100650834,XM_012311228.1
100644953,XM_003393309.2
100644953,XM_012311233.1
100644953,XM_012311244.1
100650949,XM_012311254.1
100645514,XM_003393314.2
100645181,XM_012311294.1
100645181,XM_003393311.2
100645181,XM_012311297.1
100645181,XM_012311309.1
100645181,XM_012311302.1
100645309,XM_003393313.2
100645309,XM_003393312.2
100645619,XM_012311317.1
100645619,XM_003393315.2
100645619,XM_012311332.1
100645619,XM_012311326.1
100645741,XM_012311342.1
100651187,XM_012312199.1
100646095,XM_012311352.1
100644592,XM_003393230.2
100644356,XM_012311401.1
100644356,XM_003393228.2
100644117,XM_003393226.2
100644239,XM_012311383.1
105666023,XR_001098955.1
105666022,XR_001098954.1
100644710,XM_012311437.1
100644710,XM_003393231.2
100644710,XM_012311423.1
100644710,XM_012311414.1
100644710,XM_012311429.1
105666096,XM_012312205.1
100651550,XM_012312214.1
100644835,XM_012312224.1
100644952,XM_003393233.2
100645068,XM_012311453.1
100645068,XR_001098959.1
100645068,XM_003393234.2
100645180,XM_003393235.2
100645432,XM_012311512.1
100645432,XM_012311490.1
100645432,XM_012311501.1
100645308,XM_003393236.2
100645740,XM_003393239.2
105665612,XM_012311537.1
105665612,XM_012311544.1
100645859,XM_012311551.1
100646282,XM_012311629.1
100646282,XM_012311636.1
100646282,XM_012311650.1
100646282,XM_012311645.1
100646282,XM_012311621.1
100646282,XM_003393244.2
100646282,XM_012311612.1
100645975,XM_012311589.1
100645975,XM_003393241.2
100646094,XM_012311558.1
100646094,XM_003393242.2
100646094,XM_012311572.1
100646492,XM_003393245.2
100646492,XM_012311659.1
100646492,XM_012311666.1
100651669,XM_012311694.1
100651669,XM_003393284.2
100646612,XM_012311685.1
100646612,XM_012311678.1
100646730,XM_003393247.2
100651788,XM_003393285.2
100646973,XM_012311719.1
100646973,XM_003393249.2
100646973,XM_012311731.1
105666104,XM_012312232.1
100651910,XM_012312239.1
100647090,XM_012311736.1
100647449,XM_012311758.1
100647449,XM_012311776.1
100647449,XM_012311794.1
100647449,XM_012311788.1
100647449,XM_012311751.1
100647449,XM_012311770.1
100647449,XM_012311744.1
100647449,XM_012311765.1
100647449,XM_012311786.1
100647686,XM_012311811.1
100647686,XM_003393254.2
100647210,XM_003393250.2
100647210,XM_012311825.1
100647210,XM_012311832.1
100647210,XM_012311835.1
100647565,XM_003393253.2
100647801,XM_012311861.1
100647801,XM_003393255.2
100647327,XM_012311880.1
100647327,XM_003393251.2
100647327,XM_012311873.1
100648044,XM_003393257.2
100648156,XM_003393258.2
100652151,XM_012311900.1
100648665,XM_012311932.1
100648665,XM_012311910.1
100648665,XM_012311921.1
100648270,XM_012311951.1
100648270,XM_012311956.1
100648270,XM_012311969.1
100648270,XM_012311963.1
100648270,XM_003393260.2
100648270,XM_003393259.2
100648544,XM_003393262.2
100648778,XM_003393264.2
100648778,XM_012311994.1
105666067,XR_001098986.1
100648892,XM_012312017.1
100648892,XM_012312007.1
100648892,XM_003393265.2
105666067,XR_001098985.1
100649014,XM_012312024.1
100649246,XM_003393268.2
100649366,XM_012312042.1
100649366,XM_003393269.2
100649487,XM_003393270.2
100649487,XM_012312057.1
100649682,XM_012312047.1
105666086,XM_012312074.1
100652269,XM_012312080.1
100649795,XM_003393272.2
100649795,XM_012312126.1
105666106,XM_012312245.1
105666107,XM_012312255.1
100642436,XM_012312106.1
100642436,XM_012312101.1
100642436,XM_012312087.1
100642436,XR_001098997.1
105666090,XM_012312136.1
100642554,XM_003393290.1
100646370,XM_003393321.2
100646370,XM_012312282.1
100646370,XR_001099008.1
100646493,XM_003393322.2
100646493,XR_001099010.1
100649913,XM_003393348.2
100649913,XR_001099009.1
100649913,XM_012312307.1
100646731,XM_003393324.2
100646613,XM_003393323.2
100646853,XM_003393325.2
100646853,XM_003393327.2
100646853,XM_012312344.1
100646853,XM_003393326.2
100647133,XM_012312353.1
100647251,XM_003393328.2
100647368,XM_003393329.2
105666134,XM_012312565.1
100647566,XM_003393331.2
100647924,XM_012312407.1
100647924,XM_003393334.2
100647924,XM_012312401.1
100648545,XM_003393340.2
100648666,XM_003393341.2
100650025,XM_003393349.2
100647687,XM_012312420.1
100648350,XM_012312428.1
105666120,XM_012312434.1
100648234,XM_003393337.2
100647802,XM_012312455.1
100647802,XM_012312466.1
100647802,XM_003393333.2
100648045,XM_003393335.2
100648045,XM_003393336.2
